"","X","license","name","address","lon","lat","quadrant","subhood","year","firstYr"
"8281",8281,"ABRA089186","the showtime","113 RHODE ISLAND AVE NW, Washington DC",-77.012756,38.915808,"NW","Bloomingdale",2015,2013
"8282",8282,"ABRA089186","the showtime","113 RHODE ISLAND AVE NW, Washington DC",-77.012756,38.915808,"NW","Bloomingdale",2016,2013
"8283",8283,"ABRA089190","drafting table","1529 14TH ST NW, Washington DC",-77.0315806,38.9107642,"NW","Logan Circle",2012,2012
"8284",8284,"ABRA089190","drafting table","1529 14TH ST NW, Washington DC",-77.0315806,38.9107642,"NW","Logan Circle",2013,2012
"8285",8285,"ABRA089190","drafting table","1529 14TH ST NW, Washington DC",-77.0315806,38.9107642,"NW","Logan Circle",2014,2012
"8286",8286,"ABRA089190","drafting table","1529 14TH ST NW, Washington DC",-77.0315806,38.9107642,"NW","Logan Circle",2015,2012
"8287",8287,"ABRA089190","drafting table","1529 14TH ST NW, Washington DC",-77.0315806,38.9107642,"NW","Logan Circle",2016,2012
"8288",8288,"ABRA089205","m cafe","1634 14TH ST NW, Washington DC",-77.0322906,38.9124284,"NW","Logan Circle",2013,2013
"8289",8289,"ABRA089205","m cafe","1634 14TH ST NW, Washington DC",-77.0322906,38.9124284,"NW","Logan Circle",2014,2013
"8290",8290,"ABRA089205.1","sette osteria","1634 14TH ST NW, Washington DC",-77.0322906,38.9124284,"NW","Logan Circle",2015,2015
"8291",8291,"ABRA089205.1","sette osteria","1634 14TH ST NW, Washington DC",-77.0322906,38.9124284,"NW","Logan Circle",2016,2015
"8292",8292,"ABRA089282","yo!  sushi","50 MASSACHUSETTS AVE NE, Washington DC",-77.006203,38.8972903,"NE","Union Station",2012,2012
"8293",8293,"ABRA089282","yo!  sushi","50 MASSACHUSETTS AVE NE, Washington DC",-77.006203,38.8972903,"NE","Union Station",2013,2012
"8294",8294,"ABRA089282","yo!  sushi","50 MASSACHUSETTS AVE NE, Washington DC",-77.006203,38.8972903,"NE","Union Station",2014,2012
"8295",8295,"ABRA089342","roses dejavu","1378 H ST NE, Washington DC",-76.9858118,38.9003642,"NE","Near Northeast",2012,2012
"8296",8296,"ABRA089342","roses dejavu","1378 H ST NE, Washington DC",-76.9858118,38.9003642,"NE","Near Northeast",2013,2012
"8297",8297,"ABRA089342","roses dejavu","1378 H ST NE, Washington DC",-76.9858118,38.9003642,"NE","Near Northeast",2014,2012
"8298",8298,"ABRA089342","roses dejavu","1378 H ST NE, Washington DC",-76.9858118,38.9003642,"NE","Near Northeast",2015,2012
"8299",8299,"ABRA089342","roses dejavu","1378 H ST NE, Washington DC",-76.9858118,38.9003642,"NE","Near Northeast",2016,2012
"8300",8300,"ABRA089350","good stuff eatery","3291 M ST NW, Washington DC",-77.0657814,38.9053221,"NW","West Village Georgetown",2013,2013
"8301",8301,"ABRA089350","good stuff eatery","3291 M ST NW, Washington DC",-77.0657814,38.9053221,"NW","West Village Georgetown",2014,2013
"8302",8302,"ABRA089350","good stuff eatery","3291 M ST NW, Washington DC",-77.0657814,38.9053221,"NW","West Village Georgetown",2015,2013
"8303",8303,"ABRA089350","good stuff eatery","3291 M ST NW, Washington DC",-77.0657814,38.9053221,"NW","West Village Georgetown",2016,2013
"8304",8304,"ABRA089362","sprig & sprout","2317 WISCONSIN AVE NW, Washington DC",-77.071482,38.920809,"NW","Glover Park",2012,2012
"8305",8305,"ABRA089362","sprig & sprout","2317 WISCONSIN AVE NW, Washington DC",-77.071482,38.920809,"NW","Glover Park",2013,2012
"8306",8306,"ABRA089362","sprig & sprout","2317 WISCONSIN AVE NW, Washington DC",-77.071482,38.920809,"NW","Glover Park",2014,2012
"8307",8307,"ABRA089362","sprig & sprout","2317 WISCONSIN AVE NW, Washington DC",-77.071482,38.920809,"NW","Glover Park",2015,2012
"8308",8308,"ABRA089362","sprig & sprout","2317 WISCONSIN AVE NW, Washington DC",-77.071482,38.920809,"NW","Glover Park",2016,2012
"8309",8309,"ABRA089365","new york avenue beach bar","645 New York AVE NW, Washington DC",-77.0211052,38.9032093,"NW","Mt. Vernon Square",2012,2012
"8310",8310,"ABRA089394","the huxley","1730 M ST NW, Washington DC",-77.0398453,38.9053837,"NW","Downtown",2012,2012
"8311",8311,"ABRA089394","the huxley","1730 M ST NW, Washington DC",-77.0398453,38.9053837,"NW","Downtown",2013,2012
"8312",8312,"ABRA089394","the huxley","1730 M ST NW, Washington DC",-77.0398453,38.9053837,"NW","Downtown",2014,2012
"8313",8313,"ABRA089394","the huxley","1730 M ST NW, Washington DC",-77.0398453,38.9053837,"NW","Downtown",2015,2012
"8314",8314,"ABRA089394.1","buckeye + bear","1730 M ST NW, Washington DC",-77.0398453,38.9053837,"NW","Downtown",2016,2016
"8315",8315,"ABRA089395","table dc","903 N ST NW, Washington DC",-77.0243825,38.9073696,"NW","Shaw",2013,2013
"8316",8316,"ABRA089395","table dc","903 N ST NW, Washington DC",-77.0243825,38.9073696,"NW","Shaw",2014,2013
"8317",8317,"ABRA089395","table dc","903 N ST NW, Washington DC",-77.0243825,38.9073696,"NW","Shaw",2015,2013
"8318",8318,"ABRA089395","table dc","903 N ST NW, Washington DC",-77.0243825,38.9073696,"NW","Shaw",2016,2013
"8319",8319,"ABRA089396","lawson's","601 13TH ST NW, Washington DC",-77.029041,38.8978149,"NW","Downtown",2012,2012
"8320",8320,"ABRA089396","lawson's","601 13TH ST NW, Washington DC",-77.029041,38.8978149,"NW","Downtown",2013,2012
"8321",8321,"ABRA089396","lawson's","601 13TH ST NW, Washington DC",-77.029041,38.8978149,"NW","Downtown",2014,2012
"8322",8322,"ABRA089428","del frisco's grille","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2012,2012
"8323",8323,"ABRA089428","del frisco's grille","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2013,2012
"8324",8324,"ABRA089428","del frisco's grille","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2014,2012
"8325",8325,"ABRA089428","del frisco's grille","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2015,2012
"8326",8326,"ABRA089428","del frisco's grille","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2016,2012
"8327",8327,"ABRA089461","876 cafe","4221 Connecticut AVE NW B, Washington DC",-77.0629607,38.9438098,"NW","Forest Hills",2012,2012
"8328",8328,"ABRA089491","the uptown tap house","3412 CONNECTICUT AVE NW, Washington DC",-77.0582265,38.9345411,"NW","Cleveland Park",2012,2012
"8329",8329,"ABRA089491","the uptown tap house","3412 CONNECTICUT AVE NW, Washington DC",-77.0582265,38.9345411,"NW","Cleveland Park",2013,2012
"8330",8330,"ABRA089491","the uptown tap house","3412 CONNECTICUT AVE NW, Washington DC",-77.0582265,38.9345411,"NW","Cleveland Park",2014,2012
"8331",8331,"ABRA089491","the uptown tap house","3412 CONNECTICUT AVE NW, Washington DC",-77.0582265,38.9345411,"NW","Cleveland Park",2015,2012
"8332",8332,"ABRA089491","the uptown tap house","3412 CONNECTICUT AVE NW, Washington DC",-77.0582265,38.9345411,"NW","Cleveland Park",2016,2012
"8333",8333,"ABRA089499","b too","1324 14TH ST NW, Washington DC",-77.032368,38.908087,"NW","Logan Circle",2013,2013
"8334",8334,"ABRA089499","b too","1324 14TH ST NW, Washington DC",-77.032368,38.908087,"NW","Logan Circle",2014,2013
"8335",8335,"ABRA089499","b too","1324 14TH ST NW, Washington DC",-77.032368,38.908087,"NW","Logan Circle",2015,2013
"8336",8336,"ABRA089499","b too","1324 14TH ST NW, Washington DC",-77.032368,38.908087,"NW","Logan Circle",2016,2013
"8337",8337,"ABRA089545","duchess and the queen","2102 18TH ST NW, Washington DC",-77.041925,38.918014,"NW","Washington Heights",2013,2013
"8338",8338,"ABRA089545","duchess and the queen","2102 18TH ST NW, Washington DC",-77.041925,38.918014,"NW","Washington Heights",2014,2013
"8339",8339,"ABRA089545","duchess and the queen","2102 18TH ST NW, Washington DC",-77.041925,38.918014,"NW","Washington Heights",2015,2013
"8340",8340,"ABRA089545","duchess and the queen","2102 18TH ST NW, Washington DC",-77.041925,38.918014,"NW","Washington Heights",2016,2013
"8341",8341,"ABRA089558","taqueria nacional","1407 T ST NW, Washington DC",-77.0324864,38.9157979,"NW","U Street",2013,2013
"8342",8342,"ABRA089558","taqueria nacional","1407 T ST NW, Washington DC",-77.0324864,38.9157979,"NW","U Street",2014,2013
"8343",8343,"ABRA089558","taqueria nacional","1407 T ST NW, Washington DC",-77.0324864,38.9157979,"NW","U Street",2015,2013
"8344",8344,"ABRA089558","taqueria nacional","1407 T ST NW, Washington DC",-77.0324864,38.9157979,"NW","U Street",2016,2013
"8345",8345,"ABRA089604","sala thai","1817 M ST NW, Washington DC",-77.0424976,38.9058615,"NW","Dupont Circle",2012,2012
"8346",8346,"ABRA089604","sala thai","1817 M ST NW, Washington DC",-77.0424976,38.9058615,"NW","Dupont Circle",2013,2012
"8347",8347,"ABRA089604","sala thai","1817 M ST NW, Washington DC",-77.0424976,38.9058615,"NW","Dupont Circle",2014,2012
"8348",8348,"ABRA089604","sala thai","1817 M ST NW, Washington DC",-77.0424976,38.9058615,"NW","Dupont Circle",2015,2012
"8349",8349,"ABRA089604","sala thai","1817 M ST NW, Washington DC",-77.0424976,38.9058615,"NW","Dupont Circle",2016,2012
"8350",8350,"ABRA089616","beuchert's saloon","623 PENNSYLVANIA AVE SE, Washington DC",-76.9976468,38.8848622,"SE","Capitol Hill",2013,2013
"8351",8351,"ABRA089616","beuchert's saloon","623 PENNSYLVANIA AVE SE, Washington DC",-76.9976468,38.8848622,"SE","Capitol Hill",2014,2013
"8352",8352,"ABRA089616","beuchert's saloon","623 PENNSYLVANIA AVE SE, Washington DC",-76.9976468,38.8848622,"SE","Capitol Hill",2015,2013
"8353",8353,"ABRA089616","beuchert's saloon","623 PENNSYLVANIA AVE SE, Washington DC",-76.9976468,38.8848622,"SE","Capitol Hill",2016,2013
"8354",8354,"ABRA089622","bearnaise","313 Pennsylvania AVE SE, Washington DC",-77.001586,38.886542,"SE","Capitol Hill",2013,2013
"8355",8355,"ABRA089622","bearnaise","313 Pennsylvania AVE SE, Washington DC",-77.001586,38.886542,"SE","Capitol Hill",2014,2013
"8356",8356,"ABRA089622","bearnaise","313 Pennsylvania AVE SE, Washington DC",-77.001586,38.886542,"SE","Capitol Hill",2015,2013
"8357",8357,"ABRA089622","bearnaise","313 Pennsylvania AVE SE, Washington DC",-77.001586,38.886542,"SE","Capitol Hill",2016,2013
"8358",8358,"ABRA089631","takeateasy","1990 M ST NW, Washington DC",-77.0445711,38.9054349,"NW","Downtown",2013,2013
"8359",8359,"ABRA089631","takeateasy","1990 M ST NW, Washington DC",-77.0445711,38.9054349,"NW","Downtown",2014,2013
"8360",8360,"ABRA089639","pulpo","3407 CONNECTICUT AVE NW, Washington DC",-77.0575222,38.9347736,"NW","Cleveland Park",2012,2012
"8361",8361,"ABRA089639","pulpo","3407 CONNECTICUT AVE NW, Washington DC",-77.0575222,38.9347736,"NW","Cleveland Park",2013,2012
"8362",8362,"ABRA089639","pulpo","3407 CONNECTICUT AVE NW, Washington DC",-77.0575222,38.9347736,"NW","Cleveland Park",2014,2012
"8363",8363,"ABRA089674","hill country summer barbecue at the national building museum","401 F ST NW, Washington DC",-77.0176188,38.8977516,"NW","Downtown",2013,2013
"8364",8364,"ABRA089674","hill country summer barbecue at the national building museum","401 F ST NW, Washington DC",-77.0176188,38.8977516,"NW","Downtown",2014,2013
"8365",8365,"ABRA089674","hill country summer barbecue at the national building museum","401 F ST NW, Washington DC",-77.0176188,38.8977516,"NW","Downtown",2015,2013
"8366",8366,"ABRA089715","rinconcito tex-mex restaurant","1326 PARK RD NW, Washington DC",-77.030736,38.9306751,"NW","Columbia Heights",2012,2012
"8367",8367,"ABRA089715","rinconcito tex-mex restaurant","1326 PARK RD NW, Washington DC",-77.030736,38.9306751,"NW","Columbia Heights",2013,2012
"8368",8368,"ABRA089715","rinconcito tex-mex restaurant","1326 PARK RD NW, Washington DC",-77.030736,38.9306751,"NW","Columbia Heights",2014,2012
"8369",8369,"ABRA089715","rinconcito tex-mex restaurant","1326 PARK RD NW, Washington DC",-77.030736,38.9306751,"NW","Columbia Heights",2015,2012
"8370",8370,"ABRA089715","rinconcito tex-mex restaurant","1326 PARK RD NW, Washington DC",-77.030736,38.9306751,"NW","Columbia Heights",2016,2012
"8371",8371,"ABRA089716","fever bar &
lounge","816 H ST NE, Washington DC",-76.9941931,38.900452,"NE","Near Northeast",2013,2013
"8372",8372,"ABRA089718","hanks oyster bar","633 PENNSYLVANIA AVE SE, Washington DC",-76.9973294,38.8847702,"SE","Capitol Hill",2012,2012
"8373",8373,"ABRA089718","hanks oyster bar","633 PENNSYLVANIA AVE SE, Washington DC",-76.9973294,38.8847702,"SE","Capitol Hill",2013,2012
"8374",8374,"ABRA089718","hanks oyster bar","633 PENNSYLVANIA AVE SE, Washington DC",-76.9973294,38.8847702,"SE","Capitol Hill",2014,2012
"8375",8375,"ABRA089718","hanks oyster bar","633 PENNSYLVANIA AVE SE, Washington DC",-76.9973294,38.8847702,"SE","Capitol Hill",2015,2012
"8376",8376,"ABRA089718","hanks oyster bar","633 PENNSYLVANIA AVE SE, Washington DC",-76.9973294,38.8847702,"SE","Capitol Hill",2016,2012
"8377",8377,"ABRA089731","tanad thai cuisine","4912 WISCONSIN AVE NW, Washington DC",-77.0826694,38.9538851,"NW","Tenleytown",2013,2013
"8378",8378,"ABRA089731","tanad thai cuisine","4912 WISCONSIN AVE NW, Washington DC",-77.0826694,38.9538851,"NW","Tenleytown",2014,2013
"8379",8379,"ABRA089731","tanad thai cuisine","4912 WISCONSIN AVE NW, Washington DC",-77.0826694,38.9538851,"NW","Tenleytown",2015,2013
"8380",8380,"ABRA089731","tanad thai cuisine","4912 WISCONSIN AVE NW, Washington DC",-77.0826694,38.9538851,"NW","Tenleytown",2016,2013
"8381",8381,"ABRA089768","slate wine bar & bistro","2404 WISCONSIN AVE NW, Washington DC",-77.0724271,38.9212803,"NW","Glover Park",2012,2012
"8382",8382,"ABRA089768","slate wine bar & bistro","2404 WISCONSIN AVE NW, Washington DC",-77.0724271,38.9212803,"NW","Glover Park",2013,2012
"8383",8383,"ABRA089768","slate wine bar & bistro","2404 WISCONSIN AVE NW, Washington DC",-77.0724271,38.9212803,"NW","Glover Park",2014,2012
"8384",8384,"ABRA089768","slate wine bar & bistro","2404 WISCONSIN AVE NW, Washington DC",-77.0724271,38.9212803,"NW","Glover Park",2015,2012
"8385",8385,"ABRA089768","slate wine bar & bistro","2404 WISCONSIN AVE NW, Washington DC",-77.0724271,38.9212803,"NW","Glover Park",2016,2012
"8386",8386,"ABRA089785","barcelona wine bar","1622 14TH ST NW, Washington DC",-77.03216,38.9120961,"NW","Logan Circle",2014,2014
"8387",8387,"ABRA089785","barcelona wine bar","1622 14TH ST NW, Washington DC",-77.03216,38.9120961,"NW","Logan Circle",2015,2014
"8388",8388,"ABRA089785","barcelona wine bar","1622 14TH ST NW, Washington DC",-77.03216,38.9120961,"NW","Logan Circle",2016,2014
"8389",8389,"ABRA089801","ted's bulletin","1818 14TH ST NW, Washington DC",-77.032361,38.914722,"NW","U Street",2013,2013
"8390",8390,"ABRA089801","ted's bulletin","1818 14TH ST NW, Washington DC",-77.032361,38.914722,"NW","U Street",2014,2013
"8391",8391,"ABRA089801","ted's bulletin","1818 14TH ST NW, Washington DC",-77.032361,38.914722,"NW","U Street",2015,2013
"8392",8392,"ABRA089801","ted's bulletin","1818 14TH ST NW, Washington DC",-77.032361,38.914722,"NW","U Street",2016,2013
"8393",8393,"ABRA089806","lalibela ethiopian restaurant","1409 14TH ST NW, Washington DC",-77.0319065,38.9094045,"NW","Logan Circle",2014,2014
"8394",8394,"ABRA089806","lalibela ethiopian restaurant","1409 14TH ST NW, Washington DC",-77.0319065,38.9094045,"NW","Logan Circle",2015,2014
"8395",8395,"ABRA089818","roc bar","1426 L ST NW, Washington DC",-77.0341733,38.9036178,"NW","Downtown",2012,2012
"8396",8396,"ABRA089818","roc bar","1426 L ST NW, Washington DC",-77.0341733,38.9036178,"NW","Downtown",2013,2012
"8397",8397,"ABRA089823","axum restaurant","1934 9th ST NW, Washington DC",-77.024285,38.9165723,"NW","U Street",2012,2012
"8398",8398,"ABRA089823","axum restaurant","1934 9th ST NW, Washington DC",-77.024285,38.9165723,"NW","U Street",2013,2012
"8399",8399,"ABRA089823","axum restaurant","1934 9th ST NW, Washington DC",-77.024285,38.9165723,"NW","U Street",2014,2012
"8400",8400,"ABRA089823","axum restaurant","1934 9th ST NW, Washington DC",-77.024285,38.9165723,"NW","U Street",2015,2012
"8401",8401,"ABRA089845","elephant & castle pub restaurant","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2012,2012
"8402",8402,"ABRA089845","elephant & castle pub restaurant","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2013,2012
"8403",8403,"ABRA089845","elephant & castle pub restaurant","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2014,2012
"8404",8404,"ABRA089845","elephant & castle pub restaurant","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2015,2012
"8405",8405,"ABRA089845","elephant & castle pub restaurant","1201 PENNSYLVANIA AVE NW, Washington DC",-77.0287249,38.8957394,"NW","Downtown",2016,2012
"8406",8406,"ABRA089877","doener bistro","1654 COLUMBIA RD NW, Washington DC",-77.038541,38.9250461,"NW","Reed-Cooke",2012,2012
"8407",8407,"ABRA089877","doener bistro","1654 COLUMBIA RD NW, Washington DC",-77.038541,38.9250461,"NW","Reed-Cooke",2013,2012
"8408",8408,"ABRA089877","doener bistro","1654 COLUMBIA RD NW, Washington DC",-77.038541,38.9250461,"NW","Reed-Cooke",2014,2012
"8409",8409,"ABRA089877","doener bistro","1654 COLUMBIA RD NW, Washington DC",-77.038541,38.9250461,"NW","Reed-Cooke",2015,2012
"8410",8410,"ABRA089877","doener bistro","1654 COLUMBIA RD NW, Washington DC",-77.038541,38.9250461,"NW","Reed-Cooke",2016,2012
"8411",8411,"ABRA089911","minibar","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2012,2012
"8412",8412,"ABRA089911","minibar","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2014,2012
"8413",8413,"ABRA089911","minibar","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2015,2012
"8414",8414,"ABRA089911","minibar","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2016,2012
"8415",8415,"ABRA089911.1","barmini","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2013,2013
"8416",8416,"ABRA089911.1","barmini","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2014,2013
"8417",8417,"ABRA089911.1","barmini","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2015,2013
"8418",8418,"ABRA089911.1","barmini","855 E ST NW, Washington DC",-77.0236001,38.8963741,"NW","Downtown",2016,2013
"8419",8419,"ABRA089933","kokeb ethiopian restaurant","3013 GEORGIA AVE NW, Washington DC",-77.0229622,38.9286096,"NW","Park View",2012,2012
"8420",8420,"ABRA089933","kokeb ethiopian restaurant","3013 GEORGIA AVE NW, Washington DC",-77.0229622,38.9286096,"NW","Park View",2013,2012
"8421",8421,"ABRA089933","kokeb ethiopian restaurant","3013 GEORGIA AVE NW, Washington DC",-77.0229622,38.9286096,"NW","Park View",2014,2012
"8422",8422,"ABRA089933","kokeb ethiopian restaurant","3013 GEORGIA AVE NW, Washington DC",-77.0229622,38.9286096,"NW","Park View",2015,2012
"8423",8423,"ABRA089933","kokeb ethiopian restaurant","3013 GEORGIA AVE NW, Washington DC",-77.0229622,38.9286096,"NW","Park View",2016,2012
"8424",8424,"ABRA089941","a spot on h","1255 H ST NE, Washington DC",-76.988508,38.899969,"NE","Near Northeast",2014,2014
"8425",8425,"ABRA089941","a spot on h","1255 H ST NE, Washington DC",-76.988508,38.899969,"NE","Near Northeast",2015,2014
"8426",8426,"ABRA089950","a n d","1314 9TH ST NW, Washington DC",-77.0242584,38.9077795,"NW","Shaw",2013,2013
