"","street","LICENSE..","STATUS","APPLICANT","TRADE.NAME","ADDRESS","SMD","CLASS","DESCRIPTION","Selection.DATE","Month.Sort","FY.Sort","Applicant","Owner.Name"
"1617","50 MASSACHUSETTS AVE NE","ABRA‐
012509","Active","Gibson Associates 
Incorporated","Columbus Club","50 MASSACHUSETTS AVE, NE, 
WASHINGTON, DC 20002","SMD 
6C04","C","Tavern","SEP 2004",200409,"FY2004","","NEUHAUS CHOCOLATES USA INC"
"1618","50 MASSACHUSETTS AVE NE","ABRA‐
012509","Active","Gibson Associates 
Incorporated","Columbus Club","50 MASSACHUSETTS AVE, NE, 
WASHINGTON, DC 20002","SMD 
6C04","C","Tavern","NOV 2014",201411,"FY2014","","WASHINGTON TERMINAL COMPANY"
"1621","501 MORSE ST NE","ABRA‐
097367","Active","Precious Pies and 
Catering LLC","Layla Lounge","501 MORSE ST, NE, 
WASHINGTON, DC 20002","SMD 
5D01","C","Tavern","JUN 2014",201406,"FY2014","","ABDEIRAHMAN AYYAD"
"1622","501 MORSE ST NE","ABRA‐
097367","Active","Precious Pies and 
Catering LLC","Layla Lounge","501 MORSE ST, NE, 
WASHINGTON, DC 20002","SMD 
5D01","C","Tavern","JUN 2014",201406,"FY2014","","ABDEIRAHMAN AYYAD"
"1624","5015 CONNECTICUT AVE NW","ABRA‐
098225","Active","P&P Coffeehouse LLC","P&P Coffeehouse","5015 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3F05","D","Restaurant","MAR 2002",200203,"FY2002","","CONNEB PARTNERSHIP"
"1625","5015 CONNECTICUT AVE NW","ABRA‐
098225","Active","P&P Coffeehouse LLC","P&P Coffeehouse","5015 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3F05","D","Restaurant","FEB 2006",200602,"FY2006","","CONNEB PARTNERSHIP"
"1627","5031 CONNECTICUT AVE NW","ABRA‐
060769","Active","Big Bucks, LLC","Buck's Fishing & Camping","5031 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3F05","C","Restaurant","JUN 2002",200206,"FY2002","","CONNEB PARTNERSHIP"
"1628","5031 CONNECTICUT AVE NW","ABRA‐
060769","Active","Big Bucks, LLC","Buck's Fishing & Camping","5031 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3F05","C","Restaurant","AUG 2003",200308,"FY2003","","CONNEB PARTNERSHIP"
"1630","509 H ST NW","ABRA‐
073951","Active","Jun King Provisions, Inc","Full Kee Restaurant","509 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","JAN 2005",200501,"FY2005","","FANG LIN"
"1631","509 H ST NW","ABRA‐
073951","Active","Jun King Provisions, Inc","Full Kee Restaurant","509 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","FEB 2005",200502,"FY2005","","FANG LIN"
"1634","514 8TH ST SE","ABRA‐
086033","Active","Pacifico On Eight LLC","Pacifico Cantina","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","OCT 2004",200410,"FY2004","","BELGA CAFE"
"1635","514 8TH ST SE","ABRA‐
086033","Active","Pacifico On Eight LLC","Pacifico Cantina","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","OCT 2004",200410,"FY2004","","BELGA CAFE"
"1636","514 8TH ST SE","ABRA‐
086033","Active","Pacifico On Eight LLC","Pacifico Cantina","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","MAY 2012",201205,"FY2012","PACIFICO ON EIGHT LLC","JAMES A TOWNSEND"
"1637","514 8TH ST SE","ABRA‐
086033","Active","Pacifico On Eight LLC","Pacifico Cantina","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JUN 2015",201506,"FY2015","","JAMES A. TOWNSEND"
"1638","514 8TH ST SE","ABRA‐
086033","Active","Pacifico On Eight LLC","Pacifico Cantina","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JUN 2015",201506,"FY2015","","JAMES A. TOWNSEND"
"1639","514 8TH ST SE","ABRA‐
086033","Active","Pacifico On Eight LLC","Pacifico Cantina","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JUL 2012",201207,"FY2012","PACIFICO ON EIGHT, LLC.","JAMES A TOWNSEND"
"1640","514 8TH ST SE","ABRA‐
060779","Active","Eurochef, LLC","Belga Cafe","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","OCT 2004",200410,"FY2004","","BELGA CAFE"
"1641","514 8TH ST SE","ABRA‐
060779","Active","Eurochef, LLC","Belga Cafe","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","OCT 2004",200410,"FY2004","","BELGA CAFE"
"1642","514 8TH ST SE","ABRA‐
060779","Active","Eurochef, LLC","Belga Cafe","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","MAY 2012",201205,"FY2012","PACIFICO ON EIGHT LLC","JAMES A TOWNSEND"
"1643","514 8TH ST SE","ABRA‐
060779","Active","Eurochef, LLC","Belga Cafe","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JUN 2015",201506,"FY2015","","JAMES A. TOWNSEND"
"1644","514 8TH ST SE","ABRA‐
060779","Active","Eurochef, LLC","Belga Cafe","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JUN 2015",201506,"FY2015","","JAMES A. TOWNSEND"
"1645","514 8TH ST SE","ABRA‐
060779","Active","Eurochef, LLC","Belga Cafe","514 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JUL 2012",201207,"FY2012","PACIFICO ON EIGHT, LLC.","JAMES A TOWNSEND"
"1646","515 8TH ST SE","ABRA‐
093525","Active","Medium Rare Barracks 
Row, LLC","Medium Rare Barracks 
Row, LLC","515 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B03","C","Restaurant","FEB 2008",200802,"FY2008","","NAIMI"
"1647","515 8TH ST SE","ABRA‐
093525","Active","Medium Rare Barracks 
Row, LLC","Medium Rare Barracks 
Row, LLC","515 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B03","C","Restaurant","OCT 2013",201310,"FY2013","","TSUN H CHEUNG TRUSTEE"
"1648","517 H ST NE","ABRA‐
093867","Active","Brothers 2Gether, LLC","DC Harvest","517 H ST, NE, WASHINGTON, DC 
20002","SMD 
6C05","C","Restaurant","AUG 2014",201408,"FY2014","","413H LLC"
"1649","517 H ST NE","ABRA‐
093867","Active","Brothers 2Gether, LLC","DC Harvest","517 H ST, NE, WASHINGTON, DC 
20002","SMD 
6C05","C","Restaurant","AUG 2014",201408,"FY2014","","413H LLC"
"1653","521 G ST NW","ABRA‐
082154","Active","Charoen, Inc.","Absolute Thai Restaurant","521 G ST, NW, WASHINGTON, 
DC 20001","SMD 
2C03","C","Restaurant","JAN 2008",200801,"FY2008","","MR AND MRS SPICER"
"1654","521 G ST NW","ABRA‐
082154","Active","Charoen, Inc.","Absolute Thai Restaurant","521 G ST, NW, WASHINGTON, 
DC 20001","SMD 
2C03","C","Restaurant","MAR 2007",200703,"FY2007","","YUSUFI"
"1655","5217 GEORGIA AVE NW","ABRA‐
074996","Active","Elza E. Lainez","El Camino Real Restaurant I 
I","5217 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4D04","C","Restaurant","OCT 2003",200310,"FY2003","","HOWARD"
"1656","5217 GEORGIA AVE NW","ABRA‐
074996","Active","Elza E. Lainez","El Camino Real Restaurant I 
I","5217 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4D04","C","Restaurant","JUN 2010",201006,"FY2010","YJC CORPORATION","JOSE B MARTINEZ-DIAZ"
"1657","523 8TH ST SE","ABRA‐
090240","Active","BALKAN CONCEPTS LLC","Ambar","523 8TH ST, SE, WASHINGTON, 
DC","SMD 
6B03","C","Restaurant","JUN 2007",200706,"FY2007","","JIC, LLC."
"1658","523 8TH ST SE","ABRA‐
090240","Active","BALKAN CONCEPTS LLC","Ambar","523 8TH ST, SE, WASHINGTON, 
DC","SMD 
6B03","C","Restaurant","JAN 2006",200601,"FY2006","","WORLD CUISINE"
"1659","523 8TH ST SE","ABRA‐
090240","Active","BALKAN CONCEPTS LLC","Ambar","523 8TH ST, SE, WASHINGTON, 
DC","SMD 
6B03","C","Restaurant","NOV 2005",200511,"FY2005","","WORLD CUISINE"
"1660","523 8TH ST SE","ABRA‐
090240","Active","BALKAN CONCEPTS LLC","Ambar","523 8TH ST, SE, WASHINGTON, 
DC","SMD 
6B03","C","Restaurant","DEC 2012",201212,"FY2012","BALKAN  CONCEPTS LLC","ALLEN J CARROLL"
"1662","524 8TH ST SE","ABRA‐
085618","Active","Nooshi Capitol Hill, Inc.","Nooshi Capitol Hill","524 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JAN 2013",201301,"FY2013","","524 CAPITOL HILL LLC"
"1663","524 8TH ST SE","ABRA‐
085618","Active","Nooshi Capitol Hill, Inc.","Nooshi Capitol Hill","524 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","MAR 2013",201303,"FY2013","NOOSHI  CAPITOL HILL INC","524 CAPITOL HILL LLC"
"1664","524 8TH ST SE","ABRA‐
098736","Active","Fivefloors, LLC","Garrison","524 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","JAN 2013",201301,"FY2013","","524 CAPITOL HILL LLC"
"1665","524 8TH ST SE","ABRA‐
098736","Active","Fivefloors, LLC","Garrison","524 8TH ST, SE, WASHINGTON, 
DC 20003","SMD 
6B04","C","Restaurant","MAR 2013",201303,"FY2013","NOOSHI  CAPITOL HILL INC","524 CAPITOL HILL LLC"
"1666","5252 WISCONSIN AVE NW","ABRA‐
003495","Active","S & V Enterprises at 
Jennifer Street, Inc.","Booeymonger Restaurant","5252 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","D","Restaurant","DEC 2002",200212,"FY2002","","WRIT"
"1667","5252 WISCONSIN AVE NW","ABRA‐
003495","Active","S & V Enterprises at 
Jennifer Street, Inc.","Booeymonger Restaurant","5252 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","D","Restaurant","DEC 2002",200212,"FY2002","","WRIT"
"1668","5300 WISCONSIN AVE NW","ABRA‐
060040","Active","Club Cinema Of Mazza, 
Inc.","Club Cinema","5300 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","C","Tavern","MAY 2009",200905,"FY2009","VAN II,  LLC","TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA"
"1669","5300 WISCONSIN AVE NW","ABRA‐
060040","Active","Club Cinema Of Mazza, 
Inc.","Club Cinema","5300 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","C","Tavern","SEP 2004",200409,"FY2004","","URBAN RETAIL PROPERTIES."
"1670","5300 WISCONSIN AVE NW","ABRA‐
060040","Active","Club Cinema Of Mazza, 
Inc.","Club Cinema","5300 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","C","Tavern","JUN 2010",201006,"FY2010","","CITY CENTRAL RETAIL LTD. PARTNERSHIP"
"1671","5300 WISCONSIN AVE NW","ABRA‐
060040","Active","Club Cinema Of Mazza, 
Inc.","Club Cinema","5300 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","C","Tavern","FEB 2007",200702,"FY2007","","FILENE''S BASEMENT"
"1672","5300 WISCONSIN AVE NW","ABRA‐
060040","Active","Club Cinema Of Mazza, 
Inc.","Club Cinema","5300 WISCONSIN AVE, NW, 
WASHINGTON, DC 20016","SMD 
3E03","C","Tavern","SEP 2004",200409,"FY2004","","MAZZA GALLERIE"
"1673","5313 GEORGIA AVE NW","ABRA‐
095249","Active","El Pulgarcito, LLC","El Pulgarcito","5313 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4D01","C","Tavern","MAY 2014",201405,"FY2014","","STEPHENSON HARVEY"
"1674","5313 GEORGIA AVE NW","ABRA‐
095249","Active","El Pulgarcito, LLC","El Pulgarcito","5313 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4D01","C","Tavern","NOV 2006",200611,"FY2006","","HARVEY"
"1675","5313 GEORGIA AVE NW","ABRA‐
095249","Active","El Pulgarcito, LLC","El Pulgarcito","5313 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4D01","C","Tavern","MAR 2005",200503,"FY2005","","HARVEY"
"1677","5335 WISCONSIN AVE NW","ABRA‐
090196","Active","Civil Lounge, LLC","Civil","5335 WISCONSIN AVE, NW, 
WASHINGTON, DC 20015","SMD 
3E04","C","Tavern","SEP 2001",200109,"FY2001","","RESOLUTION LAW"
"1678","5335 WISCONSIN AVE NW","ABRA‐
095410","Active","Four Kicks LLC","Lunchbox","5335 WISCONSIN AVE, NW, 
WASHINGTON, DC 20015","SMD 
3E04","C","Restaurant","SEP 2001",200109,"FY2001","","RESOLUTION LAW"
"1679","5335 WISCONSIN AVE NW","ABRA‐
090239","Active","Chevy Chase 
Management, LLC","Range Aggio","5335 WISCONSIN AVE, NW, 
WASHINGTON, DC 20015","SMD 
3E04","C","Restaurant","SEP 2001",200109,"FY2001","","RESOLUTION LAW"
"1682","5507 CONNECTICUT AVE NW","ABRA‐
085977","Active","Blue 44 LLC","Blue 44","5507 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20015","SMD 
3G05","C","Restaurant","JAN 2008",200801,"FY2008","","CONNECTICUT AVENUE ASSOCIATES LLC"
"1683","5507 CONNECTICUT AVE NW","ABRA‐
085977","Active","Blue 44 LLC","Blue 44","5507 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20015","SMD 
3G05","C","Restaurant","FEB 2011",201102,"FY2011","BLUE 44, LLC","5501 CONNECTICUT AVENUE ASSOCIATES"
"1689","5828 GEORGIA AVE NW","ABRA‐
092423","Active","Simple Bar and Grill, LLC","Simple Bar and Grill","5828 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4C01","C","Tavern","SEP 2004",200409,"FY2004","","HELLER"
"1690","5828 GEORGIA AVE NW","ABRA‐
092423","Active","Simple Bar and Grill, LLC","Simple Bar and Grill","5828 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4C01","C","Tavern","APR 2013",201304,"FY2013","","B HELLER"
"1691","600 13TH ST NW","ABRA‐
096192","Active","Mastro's Restaurant, LLC","Mastro's Steakhouse","600 13TH ST, NW, 
WASHINGTON, DC 20005","SMD 
2C01","C","Restaurant","MAY 2015",201505,"FY2015","","UNION INVESTMENT REAL ESTATE GMBH"
"1692","600 13TH ST NW","ABRA‐
096192","Active","Mastro's Restaurant, LLC","Mastro's Steakhouse","600 13TH ST, NW, 
WASHINGTON, DC 20005","SMD 
2C01","C","Restaurant","MAY 2015",201505,"FY2015","","UNION INVESTMENT REAL ESTATE GMBH"
"1693","600 14TH ST NW","ABRA‐
090420","Active","Riscatto Restaurant LLC","MXDC","600 14TH ST, NW, 
WASHINGTON, DC 20005","SMD 
2C01","C","Restaurant","MAY 2013",201305,"FY2013","","FSP HAMILTON SQUARE LLC"
"1694","600 14TH ST NW","ABRA‐
090420","Active","Riscatto Restaurant LLC","MXDC","600 14TH ST, NW, 
WASHINGTON, DC 20005","SMD 
2C01","C","Restaurant","SEP 2010",201009,"FY2010","R C R, LLC. ","SHORENSTEIN, LLP."
"1695","600 F ST NW","ABRA‐
088727","Active","600 F D.C. LLC","Fuel Pizza & Wings","600 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","MAR 2012",201203,"FY2012","600 FDC  LLC","JEMAL'S OBA, LLC"
"1696","600 F ST NW","ABRA‐
088727","Active","600 F D.C. LLC","Fuel Pizza & Wings","600 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","OCT 2014",201410,"FY2014","","JEMAL'S OBA, LLC"
"1697","600 MARYLAND AVE SW","ABRA‐
017235","Active","Vie De France Yamazaki 
Inc.","Vie De France","600 MARYLAND AVE, SW, 
WASHINGTON, DC 20024","SMD 
6D01","C","Restaurant","SEP 2006",200609,"FY2006","","OCEAN VIEW DEV."
"1698","600 MARYLAND AVE SW","ABRA‐
017235","Active","Vie De France Yamazaki 
Inc.","Vie De France","600 MARYLAND AVE, SW, 
WASHINGTON, DC 20024","SMD 
6D01","C","Restaurant","SEP 2008",200809,"FY2008","VIE DE FRANCE YAMAZAKI, INC.","VIE DE FRANCE YAMAZAKI, INC."
"1699","600 MARYLAND AVE SW","ABRA‐
017235","Active","Vie De France Yamazaki 
Inc.","Vie De France","600 MARYLAND AVE, SW, 
WASHINGTON, DC 20024","SMD 
6D01","C","Restaurant","OCT 2007",200710,"FY2007","","COSMIC CAFE, INC"
"1700","600 NEW HAMPSHIRE AVE NW","ABRA‐
094362","Active","Numana LLC","Campono","600 NEW HAMPSHIRE AVE, NW, 
WASHINGTON, DC 20037","SMD 
2A04","D","Restaurant","AUG 2010",201008,"FY2010","WATERGATE 600, L L C.","WATERGATE HOLDINGS I, LLC & WATERGATE HOLDINGS I I, LLC."
"1701","600 NEW HAMPSHIRE AVE NW","ABRA‐
094362","Active","Numana LLC","Campono","600 NEW HAMPSHIRE AVE, NW, 
WASHINGTON, DC 20037","SMD 
2A04","D","Restaurant","JAN 2013",201301,"FY2013","SIRLOL LLC","WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY (WMATA)"
"1702","600 NEW HAMPSHIRE AVE NW","ABRA‐
094362","Active","Numana LLC","Campono","600 NEW HAMPSHIRE AVE, NW, 
WASHINGTON, DC 20037","SMD 
2A04","D","Restaurant","MAR 2014",201403,"FY2014","","WATERGATE HOLDINGS I LLC"
"1703","600 NEW HAMPSHIRE AVE NW","ABRA‐
094362","Active","Numana LLC","Campono","600 NEW HAMPSHIRE AVE, NW, 
WASHINGTON, DC 20037","SMD 
2A04","D","Restaurant","JAN 2006",200601,"FY2006","","DK DEVELOPMENT"
"1704","600 NEW HAMPSHIRE AVE NW","ABRA‐
094362","Active","Numana LLC","Campono","600 NEW HAMPSHIRE AVE, NW, 
WASHINGTON, DC 20037","SMD 
2A04","D","Restaurant","JUN 2011",201106,"FY2011","WATERGATE  LLC","WATERGATE HOLDINGS I LLC"
"1705","600 NEW HAMPSHIRE AVE NW","ABRA‐
094362","Active","Numana LLC","Campono","600 NEW HAMPSHIRE AVE, NW, 
WASHINGTON, DC 20037","SMD 
2A04","D","Restaurant","MAR 2014",201403,"FY2014","","WATERGATE HOLDINGS I LLC"
"1707","601 2ND ST NE","ABRA‐
097558","Active","Gobind, LLC","Toscana Cafe","601 2ND ST, NE, WASHINGTON, 
DC 20002","SMD 
6C04","D","Restaurant","NOV 2009",200911,"FY2009","601 SECOND STREET RESTAURANT, LLC","601 SECOND STREET, LLC."
"1708","601 2ND ST NE","ABRA‐
097558","Active","Gobind, LLC","Toscana Cafe","601 2ND ST, NE, WASHINGTON, 
DC 20002","SMD 
6C04","D","Restaurant","NOV 2014",201411,"FY2014","","ALEXANDER COUREMBIS"
"1709","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","FEB 2003",200302,"FY2003","","HHS"
"1710","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","APR 2007",200704,"FY2007","","DC ARENA LP. (ABE POLLIN)"
"1711","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","SEP 2003",200309,"FY2003","","HHS"
"1712","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","AUG 2005",200508,"FY2005","","HHS"
"1713","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","JAN 2005",200501,"FY2005","","HHS"
"1714","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","MAR 2009",200903,"FY2009","ELIZABETH  CARTMELL","ARAMARK ENTERTAINMENT LLC"
"1715","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","DEC 2010",201012,"FY2010","","DISTRICT OF COLUMBIA"
"1716","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","FEB 2008",200802,"FY2008","","HHS"
"1717","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","DEC 2002",200212,"FY2002","","HHS"
"1718","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","SEP 2001",200109,"FY2001","","DC ARENA LP"
"1719","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","SEP 2003",200309,"FY2003","","DC ARENA LP"
"1720","601 F ST NW","ABRA‐
076676","Active","GT Capitol, LLC","The Green Turtle","601 F ST, NW, WASHINGTON, DC 
20004","SMD 
2C01","C","Restaurant","DEC 2003",200312,"FY2003","","HHS"
"1721","601 PENNSYLVANIA AVE NW","ABRA‐
086339","Active","FT DC, LLC","Fiola","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","APR 2005",200504,"FY2005","","LAWRENCE RUBEN CO."
"1722","601 PENNSYLVANIA AVE NW","ABRA‐
086339","Active","FT DC, LLC","Fiola","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","SEP 2002",200209,"FY2002","","LEE"
"1723","601 PENNSYLVANIA AVE NW","ABRA‐
086339","Active","FT DC, LLC","Fiola","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","MAY 2010",201005,"FY2010","CAPITOL C. RESTAURANTS, LLC","PENNSYLVANIA PLAZA ASSOCIATES"
"1724","601 PENNSYLVANIA AVE NW","ABRA‐
086339","Active","FT DC, LLC","Fiola","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","FEB 2011",201102,"FY2011","FT DC LLC.","PENNSYLVANIA PLAZA ASSOCIATES"
"1725","601 PENNSYLVANIA AVE NW","ABRA‐
060206","Active","Capital Grille Holdings, 
Inc.","Capital Grille","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","APR 2005",200504,"FY2005","","LAWRENCE RUBEN CO."
"1726","601 PENNSYLVANIA AVE NW","ABRA‐
060206","Active","Capital Grille Holdings, 
Inc.","Capital Grille","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","SEP 2002",200209,"FY2002","","LEE"
"1727","601 PENNSYLVANIA AVE NW","ABRA‐
060206","Active","Capital Grille Holdings, 
Inc.","Capital Grille","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","MAY 2010",201005,"FY2010","CAPITOL C. RESTAURANTS, LLC","PENNSYLVANIA PLAZA ASSOCIATES"
"1728","601 PENNSYLVANIA AVE NW","ABRA‐
060206","Active","Capital Grille Holdings, 
Inc.","Capital Grille","601 PENNSYLVANIA AVE, NW, 
WASHINGTON, DC 20004","SMD 
2C03","C","Restaurant","FEB 2011",201102,"FY2011","FT DC LLC.","PENNSYLVANIA PLAZA ASSOCIATES"
"1733","6115 GEORGIA AVE NW","ABRA‐
094826","Active","La Villa Restaurant Inc.","La Villa Cafe","6115 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4B04","C","Restaurant","JUL 2008",200807,"FY2008","","KONG"
"1734","6115 GEORGIA AVE NW","ABRA‐
094826","Active","La Villa Restaurant Inc.","La Villa Cafe","6115 GEORGIA AVE, NW, 
WASHINGTON, DC 20011","SMD 
4B04","C","Restaurant","FEB 2014",201402,"FY2014","","GUS GOLDSMITH"
"1736","617 H ST NW","ABRA‐
083415","Active","MT 617 Corporation","Ming's","617 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","MAR 2009",200903,"FY2009","KAM  YU","GREEN LEAVES RESTAURANT, INC."
"1737","617 H ST NW","ABRA‐
083415","Active","MT 617 Corporation","Ming's","617 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","NOV 2009",200911,"FY2009","M T 617  CORPORATION","617 H STREET ASSOCIATES"
"1739","621 PENNSYLVANIA AVE SE","ABRA‐
088067","Active","Pound the Hill Inc","Pound the Hill","621 PENNSYLVANIA AVE, SE, 
WASHINGTON, DC 20003","SMD 
6B02","D","Restaurant","MAR 2011",201103,"FY2011","","L&S REAL ESTATE LLC"
"1740","621 PENNSYLVANIA AVE SE","ABRA‐
088067","Active","Pound the Hill Inc","Pound the Hill","621 PENNSYLVANIA AVE, SE, 
WASHINGTON, DC 20003","SMD 
6B02","D","Restaurant","DEC 2011",201112,"FY2011","POUND  THE HILL, INC.","L&S REAL ESTATE LLC"
"1741","6210 GEORGIA AVE NW","ABRA‐
022889","Active","Serengeti Entertainment 
Group Inc.","Serengeti","6210 GEORGIA AVE, NW, STE A, 
WASHINGTON, DC 20011","SMD 
4A04","C","Restaurant","APR 2014",201404,"FY2014","","SAMUEL D MURIITHI"
"1742","6210 GEORGIA AVE NW","ABRA‐
022889","Active","Serengeti Entertainment 
Group Inc.","Serengeti","6210 GEORGIA AVE, NW, STE A, 
WASHINGTON, DC 20011","SMD 
4A04","C","Restaurant","FEB 2003",200302,"FY2003","","MATTHEWS TRACY D"
"1743","6210 GEORGIA AVE NW","ABRA‐
022889","Active","Serengeti Entertainment 
Group Inc.","Serengeti","6210 GEORGIA AVE, NW, STE A, 
WASHINGTON, DC 20011","SMD 
4A04","C","Restaurant","MAR 2004",200403,"FY2004","","MATTHEWS TRACY D"
"1744","623 H ST NW","ABRA‐
076727","Active","Vap H Street, LLC","Vapiano","623 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","FEB 2009",200902,"FY2009","VAPIANO  INTERNATIONAL, LLC","VAP H STREET,LLC"
"1745","623 H ST NW","ABRA‐
076727","Active","Vap H Street, LLC","Vapiano","623 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","MAY 2009",200905,"FY2009","VAP  H ST LLC","JEMAL'S 623-625 H STREET LLC"
"1746","623 H ST NW","ABRA‐
076727","Active","Vap H Street, LLC","Vapiano","623 H ST, NW, WASHINGTON, 
DC 20001","SMD 
2C01","C","Restaurant","AUG 2009",200908,"FY2009","VAP H ST, LLC.","JEMAL'S 623-625 H STREET LLC"
